gvkey,iid,datadate,tic,cusip,conm,trt1m
175955,1,20171231,IPGP,44980X109,IPG PHOTONICS CORP,-6.4853
175955,1,20180131,IPGP,44980X109,IPG PHOTONICS CORP,17.6622
175955,1,20180228,IPGP,44980X109,IPG PHOTONICS CORP,-2.5045
175955,1,20180331,IPGP,44980X109,IPG PHOTONICS CORP,-4.991
175955,1,20180430,IPGP,44980X109,IPG PHOTONICS CORP,-8.7197
175955,1,20180531,IPGP,44980X109,IPG PHOTONICS CORP,13.2563
175955,1,20180630,IPGP,44980X109,IPG PHOTONICS CORP,-8.5547
175955,1,20180731,IPGP,44980X109,IPG PHOTONICS CORP,-25.6493
175955,1,20180831,IPGP,44980X109,IPG PHOTONICS CORP,6.9739
175955,1,20180930,IPGP,44980X109,IPG PHOTONICS CORP,-11.0611
175955,1,20181031,IPGP,44980X109,IPG PHOTONICS CORP,-14.4294
175955,1,20181130,IPGP,44980X109,IPG PHOTONICS CORP,6.4395
175955,1,20181231,IPGP,44980X109,IPG PHOTONICS CORP,-20.3025
175955,1,20190131,IPGP,44980X109,IPG PHOTONICS CORP,17.3978
175955,1,20190228,IPGP,44980X109,IPG PHOTONICS CORP,16.5639
175955,1,20190331,IPGP,44980X109,IPG PHOTONICS CORP,-2.0964
175955,1,20190430,IPGP,44980X109,IPG PHOTONICS CORP,15.1206
175955,1,20190531,IPGP,44980X109,IPG PHOTONICS CORP,-28.3638
175955,1,20190630,IPGP,44980X109,IPG PHOTONICS CORP,23.2324
175955,1,20190731,IPGP,44980X109,IPG PHOTONICS CORP,-15.0665
175955,1,20190831,IPGP,44980X109,IPG PHOTONICS CORP,-5.5568
175955,1,20190930,IPGP,44980X109,IPG PHOTONICS CORP,9.5935
175955,1,20191031,IPGP,44980X109,IPG PHOTONICS CORP,-0.9735
175955,1,20191130,IPGP,44980X109,IPG PHOTONICS CORP,5.8162
175955,1,20191231,IPGP,44980X109,IPG PHOTONICS CORP,1.9917
175955,1,20200131,IPGP,44980X109,IPG PHOTONICS CORP,-11.9031
175955,1,20200229,IPGP,44980X109,IPG PHOTONICS CORP,-0.0235
175955,1,20200331,IPGP,44980X109,IPG PHOTONICS CORP,-13.6008
175955,1,20200430,IPGP,44980X109,IPG PHOTONICS CORP,17.2742
175955,1,20200531,IPGP,44980X109,IPG PHOTONICS CORP,20.1577
175955,1,20200630,IPGP,44980X109,IPG PHOTONICS CORP,3.2111
175955,1,20200731,IPGP,44980X109,IPG PHOTONICS CORP,11.6092
175955,1,20200831,IPGP,44980X109,IPG PHOTONICS CORP,-9.6531
175955,1,20200930,IPGP,44980X109,IPG PHOTONICS CORP,5.0949
175955,1,20201031,IPGP,44980X109,IPG PHOTONICS CORP,9.4075
176928,1,20100131,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-3.7234
176928,1,20100228,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-3.1308
176928,1,20100331,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,2.2814
176928,1,20100430,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,11.3658
176928,1,20100531,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-19.6976
176928,1,20100630,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,0.3661
176928,1,20100731,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,6.5617
176928,1,20100831,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,5.1724
176928,1,20100930,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,7.822
176928,1,20101031,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-3.8041
176928,1,20101130,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-6.4091
176928,1,20101231,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,7.2365
176928,1,20110131,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,4.3776
176928,1,20110228,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,0.1311
176928,1,20110331,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-0.349
176928,1,20110430,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,2.424
176928,1,20110531,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-1.5491
176928,1,20110630,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,5.8566
176928,1,20110731,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-4.1961
176928,1,20110831,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-9.7138
176928,1,20110930,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-2.4976
176928,1,20111031,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,10.4767
176928,1,20111130,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,1.4382
176928,1,20111231,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,0.6203
176928,1,20120131,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,6.2971
176928,1,20120229,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,1.5436
176928,1,20120331,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-1.1093
176928,1,20120430,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-2.9276
176928,1,20120531,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-12.8393
176928,1,20120630,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,5.9318
176928,1,20120731,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-0.4701
176928,1,20120831,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,11.8564
176928,1,20120930,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-0.7179
176928,1,20121031,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-1.6288
176928,1,20121130,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,2.8758
176928,1,20121231,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-2.3295
176928,1,20130131,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,3.0157
176928,1,20130228,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-2.6305
176928,1,20130331,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,9.0196
176928,1,20130430,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,1.3688
176928,1,20130531,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,7.784
176928,1,20130630,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-1.4001
176928,1,20130731,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,8.8789
176928,1,20130831,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,2.8334
176928,1,20130930,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,7.3925
176928,1,20131031,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,10.7402
176928,1,20131130,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,8.504
176928,1,20131231,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,4.1415
176928,1,20140131,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-8.1731
176928,1,20140228,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,4.0507
176928,1,20140331,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-1.0858
176928,1,20140430,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,3.231
176928,1,20140531,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,6.9901
176928,1,20140630,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,2.0234
176928,1,20140731,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-3.05
176928,1,20140831,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,5.3753
176928,1,20140930,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-1.5045
176928,1,20141031,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,5.5249
176928,1,20141130,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,3.0958
176928,1,20141231,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,2.5613
176928,1,20150131,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,3.9194
176928,1,20150228,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,10.9189
176928,1,20150331,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,3.8512
176928,1,20150430,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-1.9815
176928,1,20150531,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,0.4822
176928,1,20150630,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-7.1982
176928,1,20150731,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,8.5183
176928,1,20150831,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-2.7271
176928,1,20150930,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,5.4177
176928,1,20151031,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,7.6423
176928,1,20151130,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-7.7207
176928,1,20151231,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-1.7279
176928,1,20160131,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-0.3164
176928,1,20160229,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,4.7984
176928,1,20160331,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,6.1999
176928,1,20160430,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,0.8936
176928,1,20160531,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,7.2694
176928,1,20160630,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,2.0408
176928,1,20160731,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,3.8037
176928,1,20160831,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,2.3936
176928,1,20160930,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-1.7027
176928,1,20161031,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-4.6172
176928,1,20161130,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,0.1237
176928,1,20161231,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,2.9194
176928,1,20170131,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,0.3469
176928,1,20170228,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,4.2086
176928,1,20170331,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-1.5145
176928,1,20170430,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,2.9286
176928,1,20170531,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,8.5073
176928,1,20170630,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,0
176928,1,20170731,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,0.397
176928,1,20170831,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,2.9924
176928,1,20170930,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,3.9101
176928,1,20171031,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,6.3103
176928,1,20171130,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,5.0512
176928,1,20171231,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,0.7589
176928,1,20180131,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,6.4363
176928,1,20180228,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,4.1178
176928,1,20180331,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,9.6384
176928,1,20180430,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-2.2609
176928,1,20180531,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,7.6859
176928,1,20180630,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,0.013
176928,1,20180731,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-1.8419
176928,1,20180831,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,19.6141
176928,1,20180930,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-2.0016
176928,1,20181031,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-11.3755
176928,1,20181130,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-9.4664
176928,1,20181231,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-8.6285
176928,1,20190131,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,4.7584
176928,1,20190228,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,0.4165
176928,1,20190331,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,2.8889
176928,1,20190430,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,13.9261
176928,1,20190531,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,5.7056
176928,1,20190630,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,2.6387
176928,1,20190731,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-0.4386
176928,1,20190831,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,1.825
176928,1,20190930,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-3.4533
176928,1,20191031,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,0.6349
176928,1,20191130,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-1.2059
176928,1,20191231,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,0.2991
176928,1,20200131,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-3.5535
176928,1,20200229,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-12.4129
176928,1,20200331,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-8.6144
176928,1,20200430,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,22.3242
176928,1,20200531,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,4.3966
176928,1,20200630,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,4.6491
176928,1,20200731,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,6.4585
176928,1,20200831,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,2.2778
176928,1,20200930,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,-3.5116
176928,1,20201031,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,4.2424
177267,2,20100131,TEL,H84989104,TE CONNECTIVITY LTD,1.3442
177267,2,20100228,TEL,H84989104,TE CONNECTIVITY LTD,3.0145
177267,2,20100331,TEL,H84989104,TE CONNECTIVITY LTD,7.8424
177267,2,20100430,TEL,H84989104,TE CONNECTIVITY LTD,16.885
177267,2,20100531,TEL,H84989104,TE CONNECTIVITY LTD,-10.274
177267,2,20100630,TEL,H84989104,TE CONNECTIVITY LTD,-11.381
177267,2,20100731,TEL,H84989104,TE CONNECTIVITY LTD,6.383
177267,2,20100831,TEL,H84989104,TE CONNECTIVITY LTD,-9.1852
177267,2,20100930,TEL,H84989104,TE CONNECTIVITY LTD,19.8206
177267,2,20101031,TEL,H84989104,TE CONNECTIVITY LTD,8.4189
177267,2,20101130,TEL,H84989104,TE CONNECTIVITY LTD,-3.9773
177267,2,20101231,TEL,H84989104,TE CONNECTIVITY LTD,16.8968
177267,2,20110131,TEL,H84989104,TE CONNECTIVITY LTD,2.3446
177267,2,20110228,TEL,H84989104,TE CONNECTIVITY LTD,-0.5244
177267,2,20110331,TEL,H84989104,TE CONNECTIVITY LTD,-2.9412
177267,2,20110430,TEL,H84989104,TE CONNECTIVITY LTD,2.9581
177267,2,20110531,TEL,H84989104,TE CONNECTIVITY LTD,3.2357
177267,2,20110630,TEL,H84989104,TE CONNECTIVITY LTD,-0.1901
177267,2,20110731,TEL,H84989104,TE CONNECTIVITY LTD,-6.3384
177267,2,20110831,TEL,H84989104,TE CONNECTIVITY LTD,-10.5431
177267,2,20110930,TEL,H84989104,TE CONNECTIVITY LTD,-8.0993
177267,2,20111031,TEL,H84989104,TE CONNECTIVITY LTD,26.3326
177267,2,20111130,TEL,H84989104,TE CONNECTIVITY LTD,-10.2954
177267,2,20111231,TEL,H84989104,TE CONNECTIVITY LTD,-2.8382
177267,2,20120131,TEL,H84989104,TE CONNECTIVITY LTD,10.6784
177267,2,20120229,TEL,H84989104,TE CONNECTIVITY LTD,7.7126
177267,2,20120331,TEL,H84989104,TE CONNECTIVITY LTD,0.5472
177267,2,20120430,TEL,H84989104,TE CONNECTIVITY LTD,-0.7891
177267,2,20120531,TEL,H84989104,TE CONNECTIVITY LTD,-13.2474
177267,2,20120630,TEL,H84989104,TE CONNECTIVITY LTD,1.5595
177267,2,20120731,TEL,H84989104,TE CONNECTIVITY LTD,3.4472
177267,2,20120831,TEL,H84989104,TE CONNECTIVITY LTD,7.1796
177267,2,20120930,TEL,H84989104,TE CONNECTIVITY LTD,-3.2983
177267,2,20121031,TEL,H84989104,TE CONNECTIVITY LTD,-5.3808
177267,2,20121130,TEL,H84989104,TE CONNECTIVITY LTD,10.0062
177267,2,20121231,TEL,H84989104,TE CONNECTIVITY LTD,5.4845
177267,2,20130131,TEL,H84989104,TE CONNECTIVITY LTD,4.7414
177267,2,20130228,TEL,H84989104,TE CONNECTIVITY LTD,3.7551
177267,2,20130331,TEL,H84989104,TE CONNECTIVITY LTD,4.4854
177267,2,20130430,TEL,H84989104,TE CONNECTIVITY LTD,3.8636
177267,2,20130531,TEL,H84989104,TE CONNECTIVITY LTD,2.5029
177267,2,20130630,TEL,H84989104,TE CONNECTIVITY LTD,2.5907
177267,2,20130731,TEL,H84989104,TE CONNECTIVITY LTD,12.0773
177267,2,20130831,TEL,H84989104,TE CONNECTIVITY LTD,-3.5071
177267,2,20130930,TEL,H84989104,TE CONNECTIVITY LTD,5.6735
177267,2,20131031,TEL,H84989104,TE CONNECTIVITY LTD,-0.5601
177267,2,20131130,TEL,H84989104,TE CONNECTIVITY LTD,2.8743
177267,2,20131231,TEL,H84989104,TE CONNECTIVITY LTD,4.5334
177267,2,20140131,TEL,H84989104,TE CONNECTIVITY LTD,2.5404
177267,2,20140228,TEL,H84989104,TE CONNECTIVITY LTD,4.1055
177267,2,20140331,TEL,H84989104,TE CONNECTIVITY LTD,2.7825
177267,2,20140430,TEL,H84989104,TE CONNECTIVITY LTD,-2.0429
177267,2,20140531,TEL,H84989104,TE CONNECTIVITY LTD,1.3055
177267,2,20140630,TEL,H84989104,TE CONNECTIVITY LTD,4.0027
177267,2,20140731,TEL,H84989104,TE CONNECTIVITY LTD,0.0809
177267,2,20140831,TEL,H84989104,TE CONNECTIVITY LTD,1.745
177267,2,20140930,TEL,H84989104,TE CONNECTIVITY LTD,-11.79
177267,2,20141031,TEL,H84989104,TE CONNECTIVITY LTD,10.5625
177267,2,20141130,TEL,H84989104,TE CONNECTIVITY LTD,5.4965
177267,2,20141231,TEL,H84989104,TE CONNECTIVITY LTD,-1.4798
177267,2,20150131,TEL,H84989104,TE CONNECTIVITY LTD,4.9644
177267,2,20150228,TEL,H84989104,TE CONNECTIVITY LTD,9.0827
177267,2,20150331,TEL,H84989104,TE CONNECTIVITY LTD,-0.7071
177267,2,20150430,TEL,H84989104,TE CONNECTIVITY LTD,-7.079
177267,2,20150531,TEL,H84989104,TE CONNECTIVITY LTD,4.1773
177267,2,20150630,TEL,H84989104,TE CONNECTIVITY LTD,-6.8116
177267,2,20150731,TEL,H84989104,TE CONNECTIVITY LTD,-5.2566
177267,2,20150831,TEL,H84989104,TE CONNECTIVITY LTD,-2.1339
177267,2,20150930,TEL,H84989104,TE CONNECTIVITY LTD,1.012
177267,2,20151031,TEL,H84989104,TE CONNECTIVITY LTD,7.5973
177267,2,20151130,TEL,H84989104,TE CONNECTIVITY LTD,4.6245
177267,2,20151231,TEL,H84989104,TE CONNECTIVITY LTD,-3.6965
177267,2,20160131,TEL,H84989104,TE CONNECTIVITY LTD,-11.5307
177267,2,20160229,TEL,H84989104,TE CONNECTIVITY LTD,0.1575
177267,2,20160331,TEL,H84989104,TE CONNECTIVITY LTD,8.7843
177267,2,20160430,TEL,H84989104,TE CONNECTIVITY LTD,-3.9406
177267,2,20160531,TEL,H84989104,TE CONNECTIVITY LTD,1.4963
177267,2,20160630,TEL,H84989104,TE CONNECTIVITY LTD,-4.8167
177267,2,20160731,TEL,H84989104,TE CONNECTIVITY LTD,5.5507
177267,2,20160831,TEL,H84989104,TE CONNECTIVITY LTD,6.0717
177267,2,20160930,TEL,H84989104,TE CONNECTIVITY LTD,1.2742
177267,2,20161031,TEL,H84989104,TE CONNECTIVITY LTD,-2.3454
177267,2,20161130,TEL,H84989104,TE CONNECTIVITY LTD,8.1756
177267,2,20161231,TEL,H84989104,TE CONNECTIVITY LTD,2.4246
177267,2,20170131,TEL,H84989104,TE CONNECTIVITY LTD,7.3181
177267,2,20170228,TEL,H84989104,TE CONNECTIVITY LTD,0.659
177267,2,20170331,TEL,H84989104,TE CONNECTIVITY LTD,0.1074
177267,2,20170430,TEL,H84989104,TE CONNECTIVITY LTD,3.7827
177267,2,20170531,TEL,H84989104,TE CONNECTIVITY LTD,2.4299
177267,2,20170630,TEL,H84989104,TE CONNECTIVITY LTD,-0.2156
177267,2,20170731,TEL,H84989104,TE CONNECTIVITY LTD,2.1734
177267,2,20170831,TEL,H84989104,TE CONNECTIVITY LTD,-0.4851
177267,2,20170930,TEL,H84989104,TE CONNECTIVITY LTD,4.3467
177267,2,20171031,TEL,H84989104,TE CONNECTIVITY LTD,9.5232
177267,2,20171130,TEL,H84989104,TE CONNECTIVITY LTD,4.2541
177267,2,20171231,TEL,H84989104,TE CONNECTIVITY LTD,0.6353
177267,2,20180131,TEL,H84989104,TE CONNECTIVITY LTD,7.8809
177267,2,20180228,TEL,H84989104,TE CONNECTIVITY LTD,0.9363
177267,2,20180331,TEL,H84989104,TE CONNECTIVITY LTD,-3.0944
177267,2,20180430,TEL,H84989104,TE CONNECTIVITY LTD,-8.1582
177267,2,20180531,TEL,H84989104,TE CONNECTIVITY LTD,1.9292
177267,2,20180630,TEL,H84989104,TE CONNECTIVITY LTD,-3.2445
177267,2,20180731,TEL,H84989104,TE CONNECTIVITY LTD,3.8974
177267,2,20180831,TEL,H84989104,TE CONNECTIVITY LTD,-1.5496
177267,2,20180930,TEL,H84989104,TE CONNECTIVITY LTD,-4.0903
177267,2,20181031,TEL,H84989104,TE CONNECTIVITY LTD,-14.2272
177267,2,20181130,TEL,H84989104,TE CONNECTIVITY LTD,2.5855
177267,2,20181231,TEL,H84989104,TE CONNECTIVITY LTD,-1.6898
177267,2,20190131,TEL,H84989104,TE CONNECTIVITY LTD,7.0342
177267,2,20190228,TEL,H84989104,TE CONNECTIVITY LTD,1.9518
177267,2,20190331,TEL,H84989104,TE CONNECTIVITY LTD,-1.6324
177267,2,20190430,TEL,H84989104,TE CONNECTIVITY LTD,18.452
177267,2,20190531,TEL,H84989104,TE CONNECTIVITY LTD,-11.4584
177267,2,20190630,TEL,H84989104,TE CONNECTIVITY LTD,13.7125
177267,2,20190731,TEL,H84989104,TE CONNECTIVITY LTD,-3.5289
177267,2,20190831,TEL,H84989104,TE CONNECTIVITY LTD,-0.7792
177267,2,20190930,TEL,H84989104,TE CONNECTIVITY LTD,2.1487
177267,2,20191031,TEL,H84989104,TE CONNECTIVITY LTD,-3.9493
177267,2,20191130,TEL,H84989104,TE CONNECTIVITY LTD,4.1006
177267,2,20191231,TEL,H84989104,TE CONNECTIVITY LTD,3.3761
177267,2,20200131,TEL,H84989104,TE CONNECTIVITY LTD,-3.8189
177267,2,20200229,TEL,H84989104,TE CONNECTIVITY LTD,-9.6008
177267,2,20200331,TEL,H84989104,TE CONNECTIVITY LTD,-24.0014
177267,2,20200430,TEL,H84989104,TE CONNECTIVITY LTD,16.6402
177267,2,20200531,TEL,H84989104,TE CONNECTIVITY LTD,11.2578
177267,2,20200630,TEL,H84989104,TE CONNECTIVITY LTD,0.3692
177267,2,20200731,TEL,H84989104,TE CONNECTIVITY LTD,9.2213
177267,2,20200831,TEL,H84989104,TE CONNECTIVITY LTD,8.9929
177267,2,20200930,TEL,H84989104,TE CONNECTIVITY LTD,1.1801
177267,2,20201031,TEL,H84989104,TE CONNECTIVITY LTD,-0.8799
178310,1,20100131,TDC,88076W103,TERADATA CORP,-11.0086
178310,1,20100228,TDC,88076W103,TERADATA CORP,9.0097
178310,1,20100331,TDC,88076W103,TERADATA CORP,-5.2476
178310,1,20100430,TDC,88076W103,TERADATA CORP,0.6231
178310,1,20100531,TDC,88076W103,TERADATA CORP,9.8727
178310,1,20100630,TDC,88076W103,TERADATA CORP,-4.5711
178310,1,20100731,TDC,88076W103,TERADATA CORP,4.3307
178310,1,20100831,TDC,88076W103,TERADATA CORP,2.956
178310,1,20100930,TDC,88076W103,TERADATA CORP,17.7764
178310,1,20101031,TDC,88076W103,TERADATA CORP,2.0747
178310,1,20101130,TDC,88076W103,TERADATA CORP,4.3953
178310,1,20101231,TDC,88076W103,TERADATA CORP,0.1704
178310,1,20110131,TDC,88076W103,TERADATA CORP,4.4461
178310,1,20110228,TDC,88076W103,TERADATA CORP,11.2352
178310,1,20110331,TDC,88076W103,TERADATA CORP,6.0226
178310,1,20110430,TDC,88076W103,TERADATA CORP,10.2959
178310,1,20110531,TDC,88076W103,TERADATA CORP,-0.2325
178310,1,20110630,TDC,88076W103,TERADATA CORP,7.9046
178310,1,20110731,TDC,88076W103,TERADATA CORP,-8.7043
178310,1,20110831,TDC,88076W103,TERADATA CORP,-4.7307
178310,1,20110930,TDC,88076W103,TERADATA CORP,2.2345
178310,1,20111031,TDC,88076W103,TERADATA CORP,11.4515
178310,1,20111130,TDC,88076W103,TERADATA CORP,-9.1016
178310,1,20111231,TDC,88076W103,TERADATA CORP,-10.5477
178310,1,20120131,TDC,88076W103,TERADATA CORP,10.4102
178310,1,20120229,TDC,88076W103,TERADATA CORP,24.2532
178310,1,20120331,TDC,88076W103,TERADATA CORP,2.4042
178310,1,20120430,TDC,88076W103,TERADATA CORP,2.3918
178310,1,20120531,TDC,88076W103,TERADATA CORP,-4.7291
178310,1,20120630,TDC,88076W103,TERADATA CORP,8.3183
178310,1,20120731,TDC,88076W103,TERADATA CORP,-6.0964
178310,1,20120831,TDC,88076W103,TERADATA CORP,12.9547
178310,1,20120930,TDC,88076W103,TERADATA CORP,-1.27
178310,1,20121031,TDC,88076W103,TERADATA CORP,-9.4152
178310,1,20121130,TDC,88076W103,TERADATA CORP,-12.9264
178310,1,20121231,TDC,88076W103,TERADATA CORP,4.0518
178310,1,20130131,TDC,88076W103,TERADATA CORP,7.7072
178310,1,20130228,TDC,88076W103,TERADATA CORP,-12.9013
178310,1,20130331,TDC,88076W103,TERADATA CORP,0.7751
178310,1,20130430,TDC,88076W103,TERADATA CORP,-12.7158
178310,1,20130531,TDC,88076W103,TERADATA CORP,9.1639
178310,1,20130630,TDC,88076W103,TERADATA CORP,-9.9013
178310,1,20130731,TDC,88076W103,TERADATA CORP,17.6986
178310,1,20130831,TDC,88076W103,TERADATA CORP,-0.9472
178310,1,20130930,TDC,88076W103,TERADATA CORP,-5.3279
178310,1,20131031,TDC,88076W103,TERADATA CORP,-20.5087
178310,1,20131130,TDC,88076W103,TERADATA CORP,3.5625
178310,1,20131231,TDC,88076W103,TERADATA CORP,-0.3287
178310,1,20140131,TDC,88076W103,TERADATA CORP,-9.6065
178310,1,20140228,TDC,88076W103,TERADATA CORP,11.6732
178310,1,20140331,TDC,88076W103,TERADATA CORP,7.1211
178310,1,20140430,TDC,88076W103,TERADATA CORP,-7.5828
178310,1,20140531,TDC,88076W103,TERADATA CORP,-7.6331
178310,1,20140630,TDC,88076W103,TERADATA CORP,-4.2629
