PERMNO,date,TICKER,COMNAM,CUSIP,PRC
79973,20070831,GTW,GATEWAY INC,36762610,1.84
79973,20070928,GTW,GATEWAY INC,36762610,1.88
79973,20071031,GTW,GATEWAY INC,36762610,
80266,20070131,QLGC,QLOGIC CORP,74727710,18.3
80266,20070228,QLGC,QLOGIC CORP,74727710,17.59
80266,20070330,QLGC,QLOGIC CORP,74727710,17
80266,20070430,QLGC,QLOGIC CORP,74727710,17.88
80266,20070531,QLGC,QLOGIC CORP,74727710,17.051
80266,20070629,QLGC,QLOGIC CORP,74727710,16.65
80266,20070731,QLGC,QLOGIC CORP,74727710,13.29
80266,20070831,QLGC,QLOGIC CORP,74727710,13.3
80266,20070928,QLGC,QLOGIC CORP,74727710,13.45
80266,20071031,QLGC,QLOGIC CORP,74727710,15.53
80266,20071130,QLGC,QLOGIC CORP,74727710,13.52
80266,20071231,QLGC,QLOGIC CORP,74727710,14.2
80266,20080131,QLGC,QLOGIC CORP,74727710,14.3
80266,20080229,QLGC,QLOGIC CORP,74727710,15.85
80266,20080331,QLGC,QLOGIC CORP,74727710,15.35
80266,20080430,QLGC,QLOGIC CORP,74727710,15.96
80266,20080530,QLGC,QLOGIC CORP,74727710,15.79
80266,20080630,QLGC,QLOGIC CORP,74727710,14.59
80266,20080731,QLGC,QLOGIC CORP,74727710,18.84
80266,20080829,QLGC,QLOGIC CORP,74727710,18.68
80266,20080930,QLGC,QLOGIC CORP,74727710,15.36
80266,20081031,QLGC,QLOGIC CORP,74727710,12.02
80266,20081128,QLGC,QLOGIC CORP,74727710,10.62
80266,20081231,QLGC,QLOGIC CORP,74727710,13.44
80266,20090130,QLGC,QLOGIC CORP,74727710,11.32
80266,20090227,QLGC,QLOGIC CORP,74727710,9.22
80266,20090331,QLGC,QLOGIC CORP,74727710,11.12
80266,20090430,QLGC,QLOGIC CORP,74727710,14.18
80266,20090529,QLGC,QLOGIC CORP,74727710,13.65
80266,20090630,QLGC,QLOGIC CORP,74727710,12.68
80266,20090731,QLGC,QLOGIC CORP,74727710,13.05
80266,20090831,QLGC,QLOGIC CORP,74727710,15.81
80266,20090930,QLGC,QLOGIC CORP,74727710,17.2
80266,20091030,QLGC,QLOGIC CORP,74727710,17.54
80266,20091130,QLGC,QLOGIC CORP,74727710,17.94
80266,20091231,QLGC,QLOGIC CORP,74727710,18.87
80266,20100129,QLGC,QLOGIC CORP,74727710,17.19
80266,20100226,QLGC,QLOGIC CORP,74727710,18.2
80266,20100331,QLGC,QLOGIC CORP,74727710,20.3
80266,20100430,QLGC,QLOGIC CORP,74727710,19.37
80266,20100528,QLGC,QLOGIC CORP,74727710,18.12
80266,20100630,QLGC,QLOGIC CORP,74727710,16.62
80266,20100730,QLGC,QLOGIC CORP,74727710,15.92
80266,20100831,QLGC,QLOGIC CORP,74727710,14.89
80266,20100930,QLGC,QLOGIC CORP,74727710,17.64
80266,20101029,QLGC,QLOGIC CORP,74727710,17.58
80266,20101130,QLGC,QLOGIC CORP,74727710,17.89
80266,20101231,QLGC,QLOGIC CORP,74727710,17.02
80266,20110131,QLGC,QLOGIC CORP,74727710,17.81
80266,20110228,QLGC,QLOGIC CORP,74727710,18.06
80266,20110331,QLGC,QLOGIC CORP,74727710,18.55
80266,20110429,QLGC,QLOGIC CORP,74727710,17.98
80266,20110531,QLGC,QLOGIC CORP,74727710,16.18
80266,20110630,QLGC,QLOGIC CORP,74727710,15.92
80266,20110729,QLGC,QLOGIC CORP,74727710,15.17
80266,20110831,QLGC,QLOGIC CORP,74727710,13.97
80266,20110930,QLGC,QLOGIC CORP,74727710,12.68
80266,20111031,QLGC,QLOGIC CORP,74727710,13.97
80266,20111130,QLGC,QLOGIC CORP,74727710,14.92
80266,20111230,QLGC,QLOGIC CORP,74727710,15
80266,20120131,QLGC,QLOGIC CORP,74727710,17.32
80266,20120229,QLGC,QLOGIC CORP,74727710,17.19
80266,20120330,QLGC,QLOGIC CORP,74727710,17.76
80266,20120430,QLGC,QLOGIC CORP,74727710,17.25
80266,20120531,QLGC,QLOGIC CORP,74727710,13.61
80266,20120629,QLGC,QLOGIC CORP,74727710,13.69
80266,20120731,QLGC,QLOGIC CORP,74727710,11.54
80266,20120831,QLGC,QLOGIC CORP,74727710,12.17
80266,20120928,QLGC,QLOGIC CORP,74727710,11.42
80266,20121031,QLGC,QLOGIC CORP,74727710,9.38
80266,20121130,QLGC,QLOGIC CORP,74727710,9.48
80266,20121231,QLGC,QLOGIC CORP,74727710,9.73
80266,20130131,QLGC,QLOGIC CORP,74727710,11.55
80266,20130228,QLGC,QLOGIC CORP,74727710,11.38
80266,20130328,QLGC,QLOGIC CORP,74727710,11.6
80266,20130430,QLGC,QLOGIC CORP,74727710,10.855
80266,20130531,QLGC,QLOGIC CORP,74727710,9.74
80266,20130628,QLGC,QLOGIC CORP,74727710,9.56
80266,20130731,QLGC,QLOGIC CORP,74727710,11.02
80266,20130830,QLGC,QLOGIC CORP,74727710,10.59
80266,20130930,QLGC,QLOGIC CORP,74727710,10.94
80266,20131031,QLGC,QLOGIC CORP,74727710,12.359
80266,20131129,QLGC,QLOGIC CORP,74727710,12.41
80266,20131231,QLGC,QLOGIC CORP,74727710,11.83
80266,20140131,QLGC,QLOGIC CORP,74727710,11.57
80266,20140228,QLGC,QLOGIC CORP,74727710,11.42
80266,20140331,QLGC,QLOGIC CORP,74727710,12.75
80266,20140430,QLGC,QLOGIC CORP,74727710,11.58
80266,20140530,QLGC,QLOGIC CORP,74727710,9.94
80266,20140630,QLGC,QLOGIC CORP,74727710,10.09
80266,20140731,QLGC,QLOGIC CORP,74727710,9.1
80266,20140829,QLGC,QLOGIC CORP,74727710,9.05
80266,20140930,QLGC,QLOGIC CORP,74727710,9.16
80266,20141031,QLGC,QLOGIC CORP,74727710,11.81
80266,20141128,QLGC,QLOGIC CORP,74727710,11.54
80266,20141231,QLGC,QLOGIC CORP,74727710,13.32
80266,20150130,QLGC,QLOGIC CORP,74727710,13.36
80266,20150227,QLGC,QLOGIC CORP,74727710,15.01
80266,20150331,QLGC,QLOGIC CORP,74727710,14.74
80266,20150430,QLGC,QLOGIC CORP,74727710,14.7
80266,20150529,QLGC,QLOGIC CORP,74727710,15.52
80266,20150630,QLGC,QLOGIC CORP,74727710,14.19
80266,20150731,QLGC,QLOGIC CORP,74727710,8.87
80266,20150831,QLGC,QLOGIC CORP,74727710,10.34
80266,20150930,QLGC,QLOGIC CORP,74727710,10.25
80266,20151030,QLGC,QLOGIC CORP,74727710,12.4
80266,20151130,QLGC,QLOGIC CORP,74727710,12.9
80266,20151231,QLGC,QLOGIC CORP,74727710,12.2
80266,20160129,QLGC,QLOGIC CORP,74727710,12.82
80266,20160229,QLGC,QLOGIC CORP,74727710,12.89
80266,20160331,QLGC,QLOGIC CORP,74727710,13.44
80266,20160429,QLGC,QLOGIC CORP,74727710,13.09
80266,20160531,QLGC,QLOGIC CORP,74727710,13.86
80266,20160630,QLGC,QLOGIC CORP,74727710,14.74
80266,20160729,QLGC,QLOGIC CORP,74727710,15.52
80266,20160831,QLGC,QLOGIC CORP,74727710,
80913,20070131,ACS,AFFILIATED COMPUTER SERVICES INC,819010,48.99
80913,20070228,ACS,AFFILIATED COMPUTER SERVICES INC,819010,51.97
80913,20070330,ACS,AFFILIATED COMPUTER SERVICES INC,819010,58.88
80913,20070430,ACS,AFFILIATED COMPUTER SERVICES INC,819010,59.91
80913,20070531,ACS,AFFILIATED COMPUTER SERVICES INC,819010,58.35
80913,20070629,ACS,AFFILIATED COMPUTER SERVICES INC,819010,56.72
80913,20070731,ACS,AFFILIATED COMPUTER SERVICES INC,819010,53.66
80913,20070831,ACS,AFFILIATED COMPUTER SERVICES INC,819010,50.03
80913,20070928,ACS,AFFILIATED COMPUTER SERVICES INC,819010,50.24
80913,20071031,ACS,AFFILIATED COMPUTER SERVICES INC,819010,50.66
80913,20071130,ACS,AFFILIATED COMPUTER SERVICES INC,819010,41.96
80913,20071231,ACS,AFFILIATED COMPUTER SERVICES INC,819010,45.1
80913,20080131,ACS,AFFILIATED COMPUTER SERVICES INC,819010,48.75
80913,20080229,ACS,AFFILIATED COMPUTER SERVICES INC,819010,50.75
80913,20080331,ACS,AFFILIATED COMPUTER SERVICES INC,819010,50.11
80913,20080430,ACS,AFFILIATED COMPUTER SERVICES INC,819010,52.97
80913,20080530,ACS,AFFILIATED COMPUTER SERVICES INC,819010,54.2
80913,20080630,ACS,AFFILIATED COMPUTER SERVICES INC,819010,53.49
80913,20080731,ACS,AFFILIATED COMPUTER SERVICES INC,819010,48.2
80913,20080829,ACS,AFFILIATED COMPUTER SERVICES INC,819010,53.24
80913,20080930,ACS,AFFILIATED COMPUTER SERVICES INC,819010,50.63
80913,20081031,ACS,AFFILIATED COMPUTER SERVICES INC,819010,41
80913,20081128,ACS,AFFILIATED COMPUTER SERVICES INC,819010,40.45
80913,20081231,ACS,AFFILIATED COMPUTER SERVICES INC,819010,45.95
80913,20090130,ACS,AFFILIATED COMPUTER SERVICES INC,819010,45.86
80913,20090227,ACS,AFFILIATED COMPUTER SERVICES INC,819010,46.63
80913,20090331,ACS,AFFILIATED COMPUTER SERVICES INC,819010,47.89
80913,20090430,ACS,AFFILIATED COMPUTER SERVICES INC,819010,48.38
80913,20090529,ACS,AFFILIATED COMPUTER SERVICES INC,819010,44.94
80913,20090630,ACS,AFFILIATED COMPUTER SERVICES INC,819010,44.42
80913,20090731,ACS,AFFILIATED COMPUTER SERVICES INC,819010,47.41
80913,20090831,ACS,AFFILIATED COMPUTER SERVICES INC,819010,44.8
80913,20090930,ACS,AFFILIATED COMPUTER SERVICES INC,819010,54.17
80913,20091030,ACS,AFFILIATED COMPUTER SERVICES INC,819010,52.09
80913,20091130,ACS,AFFILIATED COMPUTER SERVICES INC,819010,55.2
80913,20091231,ACS,AFFILIATED COMPUTER SERVICES INC,819010,59.69
80913,20100129,ACS,AFFILIATED COMPUTER SERVICES INC,819010,61.52
80913,20100226,ACS,AFFILIATED COMPUTER SERVICES INC,819010,
82598,20070131,NTAP,NETWORK APPLIANCE INC,64110D10,37.6
82598,20070228,NTAP,NETWORK APPLIANCE INC,64110D10,38.67
82598,20070330,NTAP,NETWORK APPLIANCE INC,64110D10,36.52
82598,20070430,NTAP,NETWORK APPLIANCE INC,64110D10,37.21
82598,20070531,NTAP,NETWORK APPLIANCE INC,64110D10,32.1599
82598,20070629,NTAP,NETWORK APPLIANCE INC,64110D10,29.19
82598,20070731,NTAP,NETWORK APPLIANCE INC,64110D10,28.34
82598,20070831,NTAP,NETWORK APPLIANCE INC,64110D10,27.86
82598,20070928,NTAP,NETWORK APPLIANCE INC,64110D10,26.91
82598,20071031,NTAP,NETWORK APPLIANCE INC,64110D10,31.49
82598,20071130,NTAP,NETWORK APPLIANCE INC,64110D10,24.71
82598,20071231,NTAP,NETWORK APPLIANCE INC,64110D10,24.96
82598,20080131,NTAP,NETWORK APPLIANCE INC,64110D10,23.22
82598,20080229,NTAP,NETWORK APPLIANCE INC,64110D10,21.62
82598,20080331,NTAP,NETAPP INC,64110D10,20.05
82598,20080430,NTAP,NETAPP INC,64110D10,24.2
82598,20080530,NTAP,NETAPP INC,64110D10,24.38
82598,20080630,NTAP,NETAPP INC,64110D10,21.66
82598,20080731,NTAP,NETAPP INC,64110D10,25.55
82598,20080829,NTAP,NETAPP INC,64110D10,25.48
82598,20080930,NTAP,NETAPP INC,64110D10,18.23
82598,20081031,NTAP,NETAPP INC,64110D10,13.53
82598,20081128,NTAP,NETAPP INC,64110D10,13.5
82598,20081231,NTAP,NETAPP INC,64110D10,13.97
82598,20090130,NTAP,NETAPP INC,64110D10,14.83
82598,20090227,NTAP,NETAPP INC,64110D10,13.44
82598,20090331,NTAP,NETAPP INC,64110D10,14.84
82598,20090430,NTAP,NETAPP INC,64110D10,18.3
82598,20090529,NTAP,NETAPP INC,64110D10,19.5
82598,20090630,NTAP,NETAPP INC,64110D10,19.72
82598,20090731,NTAP,NETAPP INC,64110D10,22.46
82598,20090831,NTAP,NETAPP INC,64110D10,22.75
82598,20090930,NTAP,NETAPP INC,64110D10,26.68
82598,20091030,NTAP,NETAPP INC,64110D10,27.05
82598,20091130,NTAP,NETAPP INC,64110D10,30.81
82598,20091231,NTAP,NETAPP INC,64110D10,34.36
82598,20100129,NTAP,NETAPP INC,64110D10,29.13
82598,20100226,NTAP,NETAPP INC,64110D10,30.01
82598,20100331,NTAP,NETAPP INC,64110D10,32.54
82598,20100430,NTAP,NETAPP INC,64110D10,34.67
82598,20100528,NTAP,NETAPP INC,64110D10,37.68
82598,20100630,NTAP,NETAPP INC,64110D10,37.31
82598,20100730,NTAP,NETAPP INC,64110D10,42.3
82598,20100831,NTAP,NETAPP INC,64110D10,40.38
82598,20100930,NTAP,NETAPP INC,64110D10,49.79
82598,20101029,NTAP,NETAPP INC,64110D10,53.25
82598,20101130,NTAP,NETAPP INC,64110D10,50.93
82598,20101231,NTAP,NETAPP INC,64110D10,54.96
82598,20110131,NTAP,NETAPP INC,64110D10,54.73
82598,20110228,NTAP,NETAPP INC,64110D10,51.66
82598,20110331,NTAP,NETAPP INC,64110D10,48.1475
82598,20110429,NTAP,NETAPP INC,64110D10,52.11
82598,20110531,NTAP,NETAPP INC,64110D10,54.77
82598,20110630,NTAP,NETAPP INC,64110D10,52.78
82598,20110729,NTAP,NETAPP INC,64110D10,47.52
82598,20110831,NTAP,NETAPP INC,64110D10,37.62
82598,20110930,NTAP,NETAPP INC,64110D10,33.93
82598,20111031,NTAP,NETAPP INC,64110D10,40.96
82598,20111130,NTAP,NETAPP INC,64110D10,36.83
82598,20111230,NTAP,NETAPP INC,64110D10,36.27
82598,20120131,NTAP,NETAPP INC,64110D10,37.74
82598,20120229,NTAP,NETAPP INC,64110D10,43
82598,20120330,NTAP,NETAPP INC,64110D10,44.77
82598,20120430,NTAP,NETAPP INC,64110D10,38.825
82598,20120531,NTAP,NETAPP INC,64110D10,29.76
82598,20120629,NTAP,NETAPP INC,64110D10,31.82
82598,20120731,NTAP,NETAPP INC,64110D10,32.67
82598,20120831,NTAP,NETAPP INC,64110D10,34.52
82598,20120928,NTAP,NETAPP INC,64110D10,32.88
82598,20121031,NTAP,NETAPP INC,64110D10,26.91
82598,20121130,NTAP,NETAPP INC,64110D10,31.71
82598,20121231,NTAP,NETAPP INC,64110D10,33.55
82598,20130131,NTAP,NETAPP INC,64110D10,36
82598,20130228,NTAP,NETAPP INC,64110D10,33.84
82598,20130328,NTAP,NETAPP INC,64110D10,34.16
82598,20130430,NTAP,NETAPP INC,64110D10,34.89
82598,20130531,NTAP,NETAPP INC,64110D10,37.53
82598,20130628,NTAP,NETAPP INC,64110D10,37.78
82598,20130731,NTAP,NETAPP INC,64110D10,41.12
82598,20130830,NTAP,NETAPP INC,64110D10,41.54
82598,20130930,NTAP,NETAPP INC,64110D10,42.62
82598,20131031,NTAP,NETAPP INC,64110D10,38.81
82598,20131129,NTAP,NETAPP INC,64110D10,41.25
82598,20131231,NTAP,NETAPP INC,64110D10,41.14
82598,20140131,NTAP,NETAPP INC,64110D10,42.34
82598,20140228,NTAP,NETAPP INC,64110D10,40.41
82598,20140331,NTAP,NETAPP INC,64110D10,36.9
82598,20140430,NTAP,NETAPP INC,64110D10,35.61
82598,20140530,NTAP,NETAPP INC,64110D10,37.01
82598,20140630,NTAP,NETAPP INC,64110D10,36.52
82598,20140731,NTAP,NETAPP INC,64110D10,38.84
82598,20140829,NTAP,NETAPP INC,64110D10,42.16
82598,20140930,NTAP,NETAPP INC,64110D10,42.96
82598,20141031,NTAP,NETAPP INC,64110D10,42.8
82598,20141128,NTAP,NETAPP INC,64110D10,42.55
82598,20141231,NTAP,NETAPP INC,64110D10,41.45
82598,20150130,NTAP,NETAPP INC,64110D10,37.8
82598,20150227,NTAP,NETAPP INC,64110D10,38.65
82598,20150331,NTAP,NETAPP INC,64110D10,35.46
82598,20150430,NTAP,NETAPP INC,64110D10,36.25
82598,20150529,NTAP,NETAPP INC,64110D10,33.4
82598,20150630,NTAP,NETAPP INC,64110D10,31.56
82598,20150731,NTAP,NETAPP INC,64110D10,31.15
82598,20150831,NTAP,NETAPP INC,64110D10,31.96
82598,20150930,NTAP,NETAPP INC,64110D10,29.6
82598,20151030,NTAP,NETAPP INC,64110D10,34
82598,20151130,NTAP,NETAPP INC,64110D10,30.66
82598,20151231,NTAP,NETAPP INC,64110D10,26.53
82598,20160129,NTAP,NETAPP INC,64110D10,21.93
82598,20160229,NTAP,NETAPP INC,64110D10,24.84
82598,20160331,NTAP,NETAPP INC,64110D10,27.29
82598,20160429,NTAP,NETAPP INC,64110D10,23.64
82598,20160531,NTAP,NETAPP INC,64110D10,25.53
82598,20160630,NTAP,NETAPP INC,64110D10,24.59
82598,20160729,NTAP,NETAPP INC,64110D10,26.35
82598,20160831,NTAP,NETAPP INC,64110D10,34.59
82598,20160930,NTAP,NETAPP INC,64110D10,35.82
82598,20161031,NTAP,NETAPP INC,64110D10,33.94
82598,20161130,NTAP,NETAPP INC,64110D10,36.56
82598,20161230,NTAP,NETAPP INC,64110D10,35.27
82598,20170131,NTAP,NETAPP INC,64110D10,38.32
82598,20170228,NTAP,NETAPP INC,64110D10,41.83
82598,20170331,NTAP,NETAPP INC,64110D10,41.85
82598,20170428,NTAP,NETAPP INC,64110D10,39.85
82598,20170531,NTAP,NETAPP INC,64110D10,40.49
82598,20170630,NTAP,NETAPP INC,64110D10,40.05
82598,20170731,NTAP,NETAPP INC,64110D10,43.42
82598,20170831,NTAP,NETAPP INC,64110D10,38.66
82598,20170929,NTAP,NETAPP INC,64110D10,43.76
82598,20171031,NTAP,NETAPP INC,64110D10,44.42
82598,20171130,NTAP,NETAPP INC,64110D10,56.51
82598,20171229,NTAP,NETAPP INC,64110D10,55.32
82598,20180131,NTAP,NETAPP INC,64110D10,61.5
82598,20180228,NTAP,NETAPP INC,64110D10,60.55
82598,20180329,NTAP,NETAPP INC,64110D10,61.69
82598,20180430,NTAP,NETAPP INC,64110D10,66.58
82598,20180531,NTAP,NETAPP INC,64110D10,68.32
82598,20180629,NTAP,NETAPP INC,64110D10,78.53
82598,20180731,NTAP,NETAPP INC,64110D10,77.52
82598,20180831,NTAP,NETAPP INC,64110D10,86.81
82598,20180928,NTAP,NETAPP INC,64110D10,85.89
82598,20181031,NTAP,NETAPP INC,64110D10,78.49
82598,20181130,NTAP,NETAPP INC,64110D10,66.87
82598,20181231,NTAP,NETAPP INC,64110D10,59.67
82598,20190131,NTAP,NETAPP INC,64110D10,63.77
82598,20190228,NTAP,NETAPP INC,64110D10,65.2
82598,20190329,NTAP,NETAPP INC,64110D10,69.34
82598,20190430,NTAP,NETAPP INC,64110D10,72.85
82598,20190531,NTAP,NETAPP INC,64110D10,59.2
82598,20190628,NTAP,NETAPP INC,64110D10,61.7
82598,20190731,NTAP,NETAPP INC,64110D10,58.49
82598,20190830,NTAP,NETAPP INC,64110D10,48.06
82598,20190930,NTAP,NETAPP INC,64110D10,52.51
82598,20191031,NTAP,NETAPP INC,64110D10,55.88
82598,20191129,NTAP,NETAPP INC,64110D10,60.59
82598,20191231,NTAP,NETAPP INC,64110D10,62.25
82618,20070131,SNDK,SANDISK CORP,80004C10,40.18
82618,20070228,SNDK,SANDISK CORP,80004C10,36.42
82618,20070330,SNDK,SANDISK CORP,80004C10,43.8
82618,20070430,SNDK,SANDISK CORP,80004C10,43.45
82618,20070531,SNDK,SANDISK CORP,80004C10,43.55
82618,20070629,SNDK,SANDISK CORP,80004C10,48.94
82618,20070731,SNDK,SANDISK CORP,80004C10,53.63
82618,20070831,SNDK,SANDISK CORP,80004C10,56.06
82618,20070928,SNDK,SANDISK CORP,80004C10,55.1
82618,20071031,SNDK,SANDISK CORP,80004C10,44.4
82618,20071130,SNDK,SANDISK CORP,80004C10,37.44
82618,20071231,SNDK,SANDISK CORP,80004C10,33.17
82618,20080131,SNDK,SANDISK CORP,80004C10,25.45
82618,20080229,SNDK,SANDISK CORP,80004C10,23.55
82618,20080331,SNDK,SANDISK CORP,80004C10,22.57
82618,20080430,SNDK,SANDISK CORP,80004C10,27.09
82618,20080530,SNDK,SANDISK CORP,80004C10,28.31
82618,20080630,SNDK,SANDISK CORP,80004C10,18.7
82618,20080731,SNDK,SANDISK CORP,80004C10,14.1
82618,20080829,SNDK,SANDISK CORP,80004C10,14.46
82618,20080930,SNDK,SANDISK CORP,80004C10,19.55
82618,20081031,SNDK,SANDISK CORP,80004C10,8.89
82618,20081128,SNDK,SANDISK CORP,80004C10,8
82618,20081231,SNDK,SANDISK CORP,80004C10,9.6
82618,20090130,SNDK,SANDISK CORP,80004C10,11.43
82618,20090227,SNDK,SANDISK CORP,80004C10,8.91
82618,20090331,SNDK,SANDISK CORP,80004C10,12.65
82618,20090430,SNDK,SANDISK CORP,80004C10,15.72
82618,20090529,SNDK,SANDISK CORP,80004C10,15.66
82618,20090630,SNDK,SANDISK CORP,80004C10,14.7
82618,20090731,SNDK,SANDISK CORP,80004C10,17.82
82618,20090831,SNDK,SANDISK CORP,80004C10,17.7
82618,20090930,SNDK,SANDISK CORP,80004C10,21.7
82618,20091030,SNDK,SANDISK CORP,80004C10,20.48
82618,20091130,SNDK,SANDISK CORP,80004C10,19.72
82618,20091231,SNDK,SANDISK CORP,80004C10,28.99
82618,20100129,SNDK,SANDISK CORP,80004C10,25.42
82618,20100226,SNDK,SANDISK CORP,80004C10,29.15
82618,20100331,SNDK,SANDISK CORP,80004C10,34.63
82618,20100430,SNDK,SANDISK CORP,80004C10,39.84
82618,20100528,SNDK,SANDISK CORP,80004C10,46.62
82618,20100630,SNDK,SANDISK CORP,80004C10,42.07
82618,20100730,SNDK,SANDISK CORP,80004C10,43.7
82618,20100831,SNDK,SANDISK CORP,80004C10,33.13
82618,20100930,SNDK,SANDISK CORP,80004C10,36.65
82618,20101029,SNDK,SANDISK CORP,80004C10,37.63
82618,20101130,SNDK,SANDISK CORP,80004C10,44.6
82618,20101231,SNDK,SANDISK CORP,80004C10,49.86
82618,20110131,SNDK,SANDISK CORP,80004C10,45.37
82618,20110228,SNDK,SANDISK CORP,80004C10,49.6
82618,20110331,SNDK,SANDISK CORP,80004C10,46.09
82618,20110429,SNDK,SANDISK CORP,80004C10,49.33
82618,20110531,SNDK,SANDISK CORP,80004C10,47.52
82618,20110630,SNDK,SANDISK CORP,80004C10,41.5
82618,20110729,SNDK,SANDISK CORP,80004C10,42.53
82618,20110831,SNDK,SANDISK CORP,80004C10,36.65
82618,20110930,SNDK,SANDISK CORP,80004C10,40.355
82618,20111031,SNDK,SANDISK CORP,80004C10,50.67
82618,20111130,SNDK,SANDISK CORP,80004C10,49.31
82618,20111230,SNDK,SANDISK CORP,80004C10,49.21
82618,20120131,SNDK,SANDISK CORP,80004C10,45.88
82618,20120229,SNDK,SANDISK CORP,80004C10,49.48
82618,20120330,SNDK,SANDISK CORP,80004C10,49.59
82618,20120430,SNDK,SANDISK CORP,80004C10,37
82618,20120531,SNDK,SANDISK CORP,80004C10,32.7
82618,20120629,SNDK,SANDISK CORP,80004C10,36.48
82618,20120731,SNDK,SANDISK CORP,80004C10,41.13
82618,20120831,SNDK,SANDISK CORP,80004C10,41.22
82618,20120928,SNDK,SANDISK CORP,80004C10,43.43
82618,20121031,SNDK,SANDISK CORP,80004C10,41.78
82618,20121130,SNDK,SANDISK CORP,80004C10,39.1
82618,20121231,SNDK,SANDISK CORP,80004C10,43.5
82618,20130131,SNDK,SANDISK CORP,80004C10,49.99
82618,20130228,SNDK,SANDISK CORP,80004C10,50.41
82618,20130328,SNDK,SANDISK CORP,80004C10,54.96
82618,20130430,SNDK,SANDISK CORP,80004C10,52.44
82618,20130531,SNDK,SANDISK CORP,80004C10,59.02
82618,20130628,SNDK,SANDISK CORP,80004C10,61.1
82618,20130731,SNDK,SANDISK CORP,80004C10,55.12
82618,20130830,SNDK,SANDISK CORP,80004C10,55.18
82618,20130930,SNDK,SANDISK CORP,80004C10,59.51
82618,20131031,SNDK,SANDISK CORP,80004C10,69.495
82618,20131129,SNDK,SANDISK CORP,80004C10,68.15
82618,20131231,SNDK,SANDISK CORP,80004C10,70.54
82618,20140131,SNDK,SANDISK CORP,80004C10,69.55
82618,20140228,SNDK,SANDISK CORP,80004C10,74.3
82618,20140331,SNDK,SANDISK CORP,80004C10,81.19
82618,20140430,SNDK,SANDISK CORP,80004C10,84.97
82618,20140530,SNDK,SANDISK CORP,80004C10,96.63
82618,20140630,SNDK,SANDISK CORP,80004C10,104.43
82618,20140731,SNDK,SANDISK CORP,80004C10,91.71
82618,20140829,SNDK,SANDISK CORP,80004C10,97.96
82618,20140930,SNDK,SANDISK CORP,80004C10,97.95
82618,20141031,SNDK,SANDISK CORP,80004C10,94.14
82618,20141128,SNDK,SANDISK CORP,80004C10,103.46
82618,20141231,SNDK,SANDISK CORP,80004C10,97.98
82618,20150130,SNDK,SANDISK CORP,80004C10,75.91
82618,20150227,SNDK,SANDISK CORP,80004C10,79.93
82618,20150331,SNDK,SANDISK CORP,80004C10,63.62
82618,20150430,SNDK,SANDISK CORP,80004C10,66.94
82618,20150529,SNDK,SANDISK CORP,80004C10,68.38
82618,20150630,SNDK,SANDISK CORP,80004C10,58.22
82618,20150731,SNDK,SANDISK CORP,80004C10,60.29
82618,20150831,SNDK,SANDISK CORP,80004C10,54.56
82618,20150930,SNDK,SANDISK CORP,80004C10,54.33
82618,20151030,SNDK,SANDISK CORP,80004C10,77
82618,20151130,SNDK,SANDISK CORP,80004C10,73.87
82618,20151231,SNDK,SANDISK CORP,80004C10,75.99
82618,20160129,SNDK,SANDISK CORP,80004C10,70.7
82618,20160229,SNDK,SANDISK CORP,80004C10,72.26
82618,20160331,SNDK,SANDISK CORP,80004C10,76.08
82618,20160429,SNDK,SANDISK CORP,80004C10,75.13
82618,20160531,SNDK,SANDISK CORP,80004C10,
82643,20070131,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,63.03
82643,20070228,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,60.54
82643,20070330,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,58.46
82643,20070430,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,54.5
82643,20070531,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,51.93
82643,20070629,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,49.31
82643,20070731,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,39.54
82643,20070831,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,37.26
82643,20070928,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,41.53
82643,20071031,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,41.99
82643,20071130,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,34.88
82643,20071231,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,34.86
82643,20080131,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,36.21
82643,20080229,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,33.03
82643,20080331,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,30.72
82643,20080430,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,31.39
82643,20080530,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,36.86
82643,20080630,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,33.43
82643,20080731,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,35.08
82643,20080829,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,35.97
82643,20080930,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,32.57
82643,20081031,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,25.83
82643,20081128,LXK,LEXMARK INTERNATIONAL INC NEW,52977110,26.18
